No.,File Name,Location,Full Address,Latitude,Longitude,GPS Coordinates,Date/Time,Captured By,Uploaded By,Status,Data Source
178,PXFC6466.JPG,"Lawley, Gauteng, South Africa","2nd Avenue, Elandsfontein, Lawley, Gauteng 1830, South Africa",-26.384564,27.806597,"-26.384564, 27.806597",07/24/2025 03:04 PM GMT+02:00,GPS Map Camera,ettienejvr@gmail.com,Extracted,Manual Extraction
179,PXMG6451.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
180,PZLP3988.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
181,PZLP6531.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
182,QEMR7804.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
183,QGPN5995.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
184,QHDL4382.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
185,QHJV5587.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
186,QIZR3203.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
187,QKAI8572.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
188,QKJM0615.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
189,QLOR1783.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
190,QLZS2207.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
191,QNAM7574.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
192,QNTU5037.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
193,QOCQ6232.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
194,QPVF6496.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
195,QRIQ8238.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
196,QTFA6097.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
197,QXXU4985.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
198,RKGE6317.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
199,RPBJ6661.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
200,RPRQ0671.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
201,RQBM3981.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
202,RSIP4254.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
203,RSSU1982.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
204,RUCW4375.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
205,RZNL7669.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
206,RZPZ1249.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
207,RZUQ0882.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
208,SCAV0268.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
209,SCPC2411.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
210,SDRO4407.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
211,SFKU5869.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
212,SGGW4400.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
213,SGOP2396.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
214,SLTS7367.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
215,SNZB2490.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
216,SOHQ6720.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
217,SPKH1135.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
218,SSPG1126.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
219,TBHV5255.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
220,TCPI1013.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
221,TELP8044.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
222,TEWK4669.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
223,TFGY3968.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
224,TLNQ4300.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
225,TNLM1397.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
226,TUYE7948.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
227,TVFQ6621.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
228,TWOI4932.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
229,UADC3182.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
230,UAEF2339.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
231,UDKC3881.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
232,UDVJ6459.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
233,UJHM6420.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
234,UKZK6251.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
235,ULKY5152.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
236,UUZQ0214.JPG,"Lawley, Gauteng, South Africa","Lawley Road, Elandsfontein, Lawley, Gauteng 1830, South Africa",-26.382613,27.807202,"-26.382613, 27.807202",07/24/2025 03:14 PM GMT+02:00,GPS Map Camera,ettienejvr@gmail.com,Extracted,Manual Extraction
237,UVDN4826.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
238,UYHX2141.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
239,VACT9642.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
240,VFXI5873.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
241,VHQQ4500.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
242,VIKN9189.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
243,VITV2559.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
244,VJBR8865.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
245,VNJV1636.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
246,VOEV0130.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
247,VQTO0938.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
248,VVTZ8254.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
249,VZWT3807.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
250,WDGD3512.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
251,WERG9200.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
252,WGZP0725.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
253,WKNB3113.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
254,WNIF2205.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
255,WPUP1273.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
256,WSRB6420.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
257,WTFY1547.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
258,WWAS6268.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
259,WYRN2954.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
260,XAZG0669.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
261,XDZH3344.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
262,XFKG0609.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
263,XHPT1307.JPG,"Lawley, Gauteng, South Africa","2nd Avenue, Elandsfontein, Lawley, Gauteng 1830, South Africa",-26.383169,27.812837,"-26.383169, 27.812837",07/23/2025 10:13 AM GMT+02:00,GPS Map Camera,ettienejvr@gmail.com,Extracted,Manual Extraction
264,XJIL4173.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
265,XJTC4692.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
266,XKHY7283.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
267,XKWN7211.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
268,XLND0902.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
269,XLVI6517.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
270,XMVZ6722.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
271,XOJB0232.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
272,XPRM9810.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
273,XULD6295.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
274,XXIH3089.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
275,XXSS4512.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
276,XYWV9477.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
277,YAJF1719.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
278,YLJC3423.JPG,"Lawley, Gauteng, South Africa",Pending extraction,,,,,GPS Map Camera,ettienejvr@gmail.com,Pending,Needs manual extraction
