No.,File Name,Pole ID,Location,Full Address,Latitude,Longitude,GPS Coordinates,Date/Time,Status
245,SATI5739.JPG,ETT-0245,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
246,SBDL9139.JPG,ETT-0246,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
247,SCJH9451.JPG,ETT-0247,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
248,SFBN5016.JPG,ETT-0248,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
249,SFQG5322.JPG,ETT-0249,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
250,SGZE6472.JPG,ETT-0250,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
251,SHEZ6439.JPG,ETT-0251,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
252,SJBV8316.JPG,ETT-0252,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
253,SJPC4833.JPG,ETT-0253,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
254,SLPP5614.JPG,ETT-0254,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
255,SOXC2672.JPG,ETT-0255,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
256,SRMV1633.JPG,ETT-0256,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
257,STFG3263.JPG,ETT-0257,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
258,SUMS0614.JPG,ETT-0258,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
259,SVGX1327.JPG,ETT-0259,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
260,SWUW6227.JPG,ETT-0260,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
261,SZMD3227.JPG,ETT-0261,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
262,SZUP6213.JPG,ETT-0262,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
263,TBLQ6530.JPG,ETT-0263,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
264,TEPZ6516.JPG,ETT-0264,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
265,TFSN1636.JPG,ETT-0265,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
266,THEZ5306.JPG,ETT-0266,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
267,TNKE1606.JPG,ETT-0267,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
268,TQFP8414.JPG,ETT-0268,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
269,TSEM1617.JPG,ETT-0269,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
270,TSMN3637.JPG,ETT-0270,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
271,TUXT4622.JPG,ETT-0271,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
272,TVDA8406.JPG,ETT-0272,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
273,TVMU1036.JPG,ETT-0273,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
274,TVNS5616.JPG,ETT-0274,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
275,TWAK5022.JPG,ETT-0275,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
276,TYIS0931.JPG,ETT-0276,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
277,UABV0622.JPG,ETT-0277,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
278,UBTB4022.JPG,ETT-0278,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
279,UFXG5216.JPG,ETT-0279,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
280,UJGZ0822.JPG,ETT-0280,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
281,UNSJ6225.JPG,ETT-0281,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
282,UPLB0633.JPG,ETT-0282,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
283,UPLJ0418.JPG,ETT-0283,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
284,UQQG1506.JPG,ETT-0284,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
285,UQUZ5427.JPG,ETT-0285,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
286,UUZQ0214.JPG,ETT-0286,"Lawley, Gauteng, South Africa","Lawley Road, Elandsfontein, Lawley, Gauteng 1830, South Africa",-26.382613,27.807202,"-26.382613, 27.807202",07/24/2025 03:14 PM GMT+02:00,Extracted
287,UXNS5018.JPG,ETT-0287,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
288,UYZA0925.JPG,ETT-0288,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
289,VADY3016.JPG,ETT-0289,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
290,VAGO4422.JPG,ETT-0290,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
291,VAUO6318.JPG,ETT-0291,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
292,VBFG1823.JPG,ETT-0292,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
293,VGNP6823.JPG,ETT-0293,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
294,VJEB8230.JPG,ETT-0294,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
295,VJYR3517.JPG,ETT-0295,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
296,VLFP1423.JPG,ETT-0296,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
297,VOEA3027.JPG,ETT-0297,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
298,VQEA3923.JPG,ETT-0298,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
299,VSVS6418.JPG,ETT-0299,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
300,VXLM5031.JPG,ETT-0300,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
301,VYEY5616.JPG,ETT-0301,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
302,VYKO1425.JPG,ETT-0302,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
303,VYVI8725.JPG,ETT-0303,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
304,VZNG2419.JPG,ETT-0304,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
305,WAJO8427.JPG,ETT-0305,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
306,WCZN1525.JPG,ETT-0306,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
307,WGRV6920.JPG,ETT-0307,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
308,WHRD9825.JPG,ETT-0308,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
309,WIXU8430.JPG,ETT-0309,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
310,WJUZ1018.JPG,ETT-0310,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
311,WKXJ5228.JPG,ETT-0311,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
312,WMFQ4917.JPG,ETT-0312,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
313,WMLY5320.JPG,ETT-0313,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
314,WPNJ8622.JPG,ETT-0314,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
315,WVGA0522.JPG,ETT-0315,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
316,WXYX8617.JPG,ETT-0316,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
317,XCVR5316.JPG,ETT-0317,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
318,XFEQ6622.JPG,ETT-0318,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
319,XHPT1307.JPG,ETT-0319,"Lawley, Gauteng, South Africa","2nd Avenue, Elandsfontein, Lawley, Gauteng 1830, South Africa",-26.383169,27.812837,"-26.383169, 27.812837",07/23/2025 10:13 AM GMT+02:00,Extracted
320,XKIF9030.JPG,ETT-0320,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
321,XLOM3420.JPG,ETT-0321,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
322,XNAX9318.JPG,ETT-0322,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
323,XQGL6520.JPG,ETT-0323,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
324,XRSG3030.JPG,ETT-0324,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
325,XSUA9927.JPG,ETT-0325,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
326,XTPP8217.JPG,ETT-0326,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
327,XVHQ2227.JPG,ETT-0327,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
328,XWJF7322.JPG,ETT-0328,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
329,XZBE3830.JPG,ETT-0329,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
330,XZCM8622.JPG,ETT-0330,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
331,YADZ8522.JPG,ETT-0331,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
332,YCDM5023.JPG,ETT-0332,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
333,YCRG2822.JPG,ETT-0333,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
334,YESZ5233.JPG,ETT-0334,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
335,YHEN1323.JPG,ETT-0335,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
336,YHNB5422.JPG,ETT-0336,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
337,YIAL6817.JPG,ETT-0337,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
338,YITF5030.JPG,ETT-0338,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
339,YJLK5420.JPG,ETT-0339,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
340,YKDR8119.JPG,ETT-0340,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
341,YLIR6431.JPG,ETT-0341,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
342,YNYX0320.JPG,ETT-0342,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
343,YQAE8728.JPG,ETT-0343,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
344,YQCS3818.JPG,ETT-0344,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
345,YRRT1533.JPG,ETT-0345,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
346,YSOZ6023.JPG,ETT-0346,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
347,YTPH3223.JPG,ETT-0347,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
348,YUBT6530.JPG,ETT-0348,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
349,YUSG5633.JPG,ETT-0349,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
350,YWHN8729.JPG,ETT-0350,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
351,YWZI3130.JPG,ETT-0351,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
352,YYJU4817.JPG,ETT-0352,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
353,YZJG1027.JPG,ETT-0353,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
354,YZKS2618.JPG,ETT-0354,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
355,ZCQW3233.JPG,ETT-0355,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
356,ZDKG9530.JPG,ETT-0356,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
357,ZDLY0123.JPG,ETT-0357,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
358,ZDUK4917.JPG,ETT-0358,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
359,ZEAU8730.JPG,ETT-0359,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
360,ZFXK2820.JPG,ETT-0360,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
361,ZGAR6220.JPG,ETT-0361,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
362,ZMCF6617.JPG,ETT-0362,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
363,ZPYX9022.JPG,ETT-0363,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
364,ZTAA9023.JPG,ETT-0364,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
365,ZTNC8118.JPG,ETT-0365,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
366,ZTXE6725.JPG,ETT-0366,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
367,ZUTY6922.JPG,ETT-0367,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
368,ZUWG2822.JPG,ETT-0368,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
369,ZVVH9625.JPG,ETT-0369,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
370,ZXRE1527.JPG,ETT-0370,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
